customer_id,division_name,district_name,farm_size_acres,customer_segment,crop_type,signup_date,acquisition_channel,district_id,division_id
C01183,Rajshahi,Natore,0.94,Smallholder (<2 acre),Wheat,2026-03-22,Field Dealer Network,DT004,D01
C01184,Rangpur,Kurigram,4.01,Medium (2-5 acre),Potato,2026-04-14,Field Dealer Network,DT007,D02
C01185,Rangpur,Kurigram,0.67,Smallholder (<2 acre),Jute,2025-05-09,YouTube,DT007,D02
C01186,Chattogram,Cox'S Bazar,1.08,Smallholder (<2 acre),Potato,2025-06-22,Organic Search,DT024,D07
C01187,Khulna,Jashore,1.93,Smallholder (<2 acre),Vegetables,2026-03-27,Field Dealer Network,DT010,D03
C01188,Sylhet,Habiganj,0.39,Smallholder (<2 acre),Jute,2026-01-10,Organic Search,DT029,D08
C01189,Rajshahi,Pabna,2.96,Medium (2-5 acre),Maize,2025-12-08,Referral/NGO Partner,DT003,D01
C01190,Dhaka,Narayanganj,3.17,Medium (2-5 acre),Potato,2026-04-14,Facebook Ads,DT018,D05
C01191,Mymensingh,Netrokona,0.69,Smallholder (<2 acre),Wheat,2026-04-22,Organic Search,DT015,D04
C01192,Khulna,Satkhira,1.76,Smallholder (<2 acre),Maize,2025-01-28,Field Dealer Network,DT011,D03
C01193,Chattogram,Feni,7.59,Large (>5 acre),Maize,2026-01-10,Facebook Ads,DT026,D07
C01194,Sylhet,Habiganj,0.21,Smallholder (<2 acre),Vegetables,2026-02-23,Field Dealer Network,DT029,D08
C01195,Chattogram,Comilla,3.48,Medium (2-5 acre),Mustard,2025-01-02,Organic Search,DT025,D07
C01196,Rangpur,Dinajpur,2.37,Medium (2-5 acre),Mustard,2025-01-01,Organic Search,DT006,D02
C01197,Rangpur,Gaibandha,0.92,Smallholder (<2 acre),Wheat,2025-07-11,Facebook Ads,DT008,D02
C01198,Dhaka,Narayanganj,2.89,Medium (2-5 acre),Vegetables,2025-01-14,Direct,DT018,D05
C01199,Rangpur,Gaibandha,4.19,Medium (2-5 acre),Jute,2026-01-26,Field Dealer Network,DT008,D02
C01200,Barishal,Barishal,1.81,Smallholder (<2 acre),Mustard,2025-10-18,Organic Search,DT020,D06
C01201,Dhaka,Tangail,5.31,Large (>5 acre),Rice (Aman),2025-10-19,Organic Search,DT019,D05
C01202,Mymensingh,Jamalpur,0.54,Smallholder (<2 acre),Jute,2025-10-30,YouTube,DT014,D04
C01203,Chattogram,Feni,1.12,Smallholder (<2 acre),Wheat,2025-02-24,Facebook Ads,DT026,D07
C01204,Dhaka,Dhaka,3.85,Medium (2-5 acre),Jute,2026-04-11,Field Dealer Network,DT016,D05
C01205,Rajshahi,Bogura,0.59,Smallholder (<2 acre),Jute,2025-08-23,Facebook Ads,DT002,D01
C01206,Rajshahi,Natore,1.83,Smallholder (<2 acre),Jute,2025-07-27,Organic Search,DT004,D01
C01207,Dhaka,Tangail,1.35,Smallholder (<2 acre),Vegetables,2026-04-03,Organic Search,DT019,D05
C01208,Mymensingh,Mymensingh,0.72,Smallholder (<2 acre),Rice (Aman),2025-05-13,Referral/NGO Partner,DT013,D04
C01209,Rangpur,Gaibandha,0.49,Smallholder (<2 acre),Mustard,2025-09-10,Referral/NGO Partner,DT008,D02
C01210,Khulna,Bagerhat,1.97,Smallholder (<2 acre),Potato,2025-04-16,Facebook Ads,DT012,D03
C01211,Barishal,Patuakhali,4.52,Medium (2-5 acre),Mustard,2025-08-07,SMS Campaign,DT021,D06
C01212,Chattogram,Cox'S Bazar,3.14,Medium (2-5 acre),Mustard,2026-02-11,Referral/NGO Partner,DT024,D07
C01213,Dhaka,Narayanganj,2.88,Medium (2-5 acre),Wheat,2025-03-23,Facebook Ads,DT018,D05
C01214,Khulna,Jashore,0.36,Smallholder (<2 acre),Potato,2025-08-21,Referral/NGO Partner,DT010,D03
C01215,Rangpur,Gaibandha,0.53,Smallholder (<2 acre),Jute,2025-01-18,Facebook Ads,DT008,D02
C01216,Mymensingh,Netrokona,3.76,Medium (2-5 acre),Maize,2025-01-05,Organic Search,DT015,D04
C01217,Khulna,Satkhira,0.95,Smallholder (<2 acre),Jute,2026-01-21,Field Dealer Network,DT011,D03
C01218,Dhaka,Dhaka,2.0,Medium (2-5 acre),Vegetables,2025-06-13,Referral/NGO Partner,DT016,D05
C01219,Dhaka,Narayanganj,1.16,Smallholder (<2 acre),Vegetables,2025-01-31,Facebook Ads,DT018,D05
C01220,Rajshahi,Bogura,0.2,Smallholder (<2 acre),Maize,2025-11-30,Organic Search,DT002,D01
C01221,Rajshahi,Bogura,6.25,Large (>5 acre),Mustard,2025-05-22,Direct,DT002,D01
C01222,Rangpur,Gaibandha,5.49,Large (>5 acre),Potato,2025-06-03,Field Dealer Network,DT008,D02
C01223,Chattogram,Cox'S Bazar,1.78,Smallholder (<2 acre),Wheat,2025-07-28,Facebook Ads,DT024,D07
C01224,Dhaka,Gazipur,1.58,Smallholder (<2 acre),Jute,2025-11-24,Organic Search,DT017,D05
C01225,Rangpur,Kurigram,4.78,Medium (2-5 acre),Potato,2025-10-19,Organic Search,DT007,D02
C01226,Chattogram,Feni,7.78,Large (>5 acre),Jute,2026-02-17,Referral/NGO Partner,DT026,D07
C01227,Mymensingh,Netrokona,1.45,Smallholder (<2 acre),Vegetables,2025-05-29,Direct,DT015,D04
C01228,Mymensingh,Netrokona,2.7,Medium (2-5 acre),Potato,2025-10-08,Direct,DT015,D04
C01229,Chattogram,Feni,1.27,Smallholder (<2 acre),Rice (Aman),2025-08-07,Field Dealer Network,DT026,D07
C01230,Rajshahi,Rajshahi,0.66,Smallholder (<2 acre),Rice (Boro),2025-10-04,Referral/NGO Partner,DT001,D01
C01231,Rangpur,Dinajpur,2.35,Medium (2-5 acre),Rice (Aman),2025-11-15,Field Dealer Network,DT006,D02
C01232,Dhaka,Gazipur,3.84,Medium (2-5 acre),Maize,2025-09-21,Organic Search,DT017,D05
C01233,Rangpur,Dinajpur,0.44,Smallholder (<2 acre),Rice (Boro),2025-06-24,Facebook Ads,DT006,D02
C01234,Dhaka,Gazipur,0.95,Smallholder (<2 acre),Jute,2025-05-06,Organic Search,DT017,D05
C01235,Rangpur,Dinajpur,1.6,Smallholder (<2 acre),Potato,2025-01-19,Organic Search,DT006,D02
C01236,Rajshahi,Pabna,1.33,Smallholder (<2 acre),Wheat,2025-11-15,Field Dealer Network,DT003,D01
C01237,Rangpur,Kurigram,0.91,Smallholder (<2 acre),Maize,2025-07-08,YouTube,DT007,D02
C01238,Khulna,Jashore,1.11,Smallholder (<2 acre),Jute,2025-12-08,Organic Search,DT010,D03
C01239,Rangpur,Dinajpur,4.35,Medium (2-5 acre),Mustard,2025-09-18,Field Dealer Network,DT006,D02
C01240,Rajshahi,Rajshahi,1.59,Smallholder (<2 acre),Vegetables,2025-01-20,SMS Campaign,DT001,D01
C01241,Chattogram,Comilla,0.59,Smallholder (<2 acre),Wheat,2026-04-01,Organic Search,DT025,D07
C01242,Khulna,Bagerhat,0.54,Smallholder (<2 acre),Rice (Aman),2025-12-01,Organic Search,DT012,D03
C01243,Khulna,Khulna,1.29,Smallholder (<2 acre),Rice (Aman),2025-08-02,Referral/NGO Partner,DT009,D03
C01244,Rajshahi,Pabna,2.25,Medium (2-5 acre),Maize,2025-02-20,Direct,DT003,D01
C01245,Khulna,Khulna,6.28,Large (>5 acre),Jute,2026-04-10,Facebook Ads,DT009,D03
C01246,Rangpur,Gaibandha,1.13,Smallholder (<2 acre),Vegetables,2025-10-21,Field Dealer Network,DT008,D02
C01247,Dhaka,Narayanganj,2.87,Medium (2-5 acre),Maize,2025-07-01,Referral/NGO Partner,DT018,D05
C01248,Rangpur,Kurigram,3.51,Medium (2-5 acre),Rice (Aman),2026-02-01,Organic Search,DT007,D02
C01249,Chattogram,Feni,3.57,Medium (2-5 acre),Maize,2026-02-14,Field Dealer Network,DT026,D07
C01250,Chattogram,Cox'S Bazar,0.2,Smallholder (<2 acre),Vegetables,2026-02-18,Field Dealer Network,DT024,D07
C01251,Rajshahi,Rajshahi,4.19,Medium (2-5 acre),Mustard,2025-07-10,YouTube,DT001,D01
C01252,Rajshahi,Bogura,3.36,Medium (2-5 acre),Maize,2026-02-05,Organic Search,DT002,D01
C01253,Rajshahi,Pabna,1.77,Smallholder (<2 acre),Jute,2026-04-15,Facebook Ads,DT003,D01
C01254,Dhaka,Gazipur,1.16,Smallholder (<2 acre),Mustard,2026-02-21,Referral/NGO Partner,DT017,D05
C01255,Rajshahi,Rajshahi,1.6,Smallholder (<2 acre),Maize,2025-04-23,Referral/NGO Partner,DT001,D01
C01256,Chattogram,Cox'S Bazar,2.77,Medium (2-5 acre),Wheat,2025-12-25,Organic Search,DT024,D07
C01257,Barishal,Barishal,2.37,Medium (2-5 acre),Mustard,2025-03-13,Organic Search,DT020,D06
C01258,Barishal,Barishal,3.63,Medium (2-5 acre),Rice (Aman),2025-10-05,SMS Campaign,DT020,D06
C01259,Mymensingh,Mymensingh,2.12,Medium (2-5 acre),Rice (Aman),2026-01-21,Referral/NGO Partner,DT013,D04
C01260,Sylhet,Sylhet,2.84,Medium (2-5 acre),Maize,2025-02-08,SMS Campaign,DT027,D08
C01261,Rajshahi,Pabna,1.33,Smallholder (<2 acre),Potato,2026-03-25,Organic Search,DT003,D01
C01262,Khulna,Bagerhat,1.86,Smallholder (<2 acre),Rice (Aman),2026-01-16,Facebook Ads,DT012,D03
C01263,Khulna,Jashore,8.2,Large (>5 acre),Potato,2025-03-01,Organic Search,DT010,D03
C01264,Sylhet,Habiganj,2.5,Medium (2-5 acre),Tea,2026-02-25,Organic Search,DT029,D08
C01265,Dhaka,Narayanganj,1.55,Smallholder (<2 acre),Maize,2025-01-18,Facebook Ads,DT018,D05
C01266,Barishal,Bhola,2.52,Medium (2-5 acre),Mustard,2025-03-22,Field Dealer Network,DT022,D06
C01267,Rangpur,Kurigram,2.03,Medium (2-5 acre),Jute,2025-04-13,Facebook Ads,DT007,D02
C01268,Sylhet,Moulvibazar,2.04,Medium (2-5 acre),Tea,2026-03-27,YouTube,DT028,D08
C01269,Mymensingh,Netrokona,2.36,Medium (2-5 acre),Vegetables,2025-03-04,Organic Search,DT015,D04
C01270,Mymensingh,Jamalpur,2.08,Medium (2-5 acre),Wheat,2025-06-02,Facebook Ads,DT014,D04
C01271,Sylhet,Moulvibazar,1.39,Smallholder (<2 acre),Rice (Aman),2025-06-04,Field Dealer Network,DT028,D08
C01272,Khulna,Khulna,1.68,Smallholder (<2 acre),Jute,2025-08-25,Facebook Ads,DT009,D03
C01273,Khulna,Khulna,1.28,Smallholder (<2 acre),Wheat,2025-06-11,YouTube,DT009,D03
C01274,Dhaka,Gazipur,1.09,Smallholder (<2 acre),Mustard,2026-02-03,SMS Campaign,DT017,D05
C01275,Rajshahi,Rajshahi,0.69,Smallholder (<2 acre),Mustard,2025-08-01,SMS Campaign,DT001,D01
C01276,Khulna,Bagerhat,4.26,Medium (2-5 acre),Wheat,2025-09-17,Organic Search,DT012,D03
C01277,Rangpur,Rangpur,3.32,Medium (2-5 acre),Mustard,2026-04-10,Facebook Ads,DT005,D02
C01278,Rajshahi,Pabna,1.18,Smallholder (<2 acre),Vegetables,2025-07-03,SMS Campaign,DT003,D01
C01279,Chattogram,Chattogram,1.89,Smallholder (<2 acre),Vegetables,2025-07-22,Facebook Ads,DT023,D07
C01280,Dhaka,Tangail,1.3,Smallholder (<2 acre),Rice (Aman),2025-05-07,SMS Campaign,DT019,D05
C01281,Khulna,Satkhira,1.72,Smallholder (<2 acre),Mustard,2026-04-08,Direct,DT011,D03
C01282,Khulna,Khulna,2.92,Medium (2-5 acre),Rice (Aman),2026-01-08,Field Dealer Network,DT009,D03
C01283,Khulna,Jashore,2.0,Medium (2-5 acre),Vegetables,2025-04-18,Field Dealer Network,DT010,D03
C01284,Dhaka,Tangail,3.47,Medium (2-5 acre),Jute,2025-10-13,Organic Search,DT019,D05
C01285,Chattogram,Comilla,2.43,Medium (2-5 acre),Vegetables,2025-03-19,Organic Search,DT025,D07
C01286,Chattogram,Chattogram,5.88,Large (>5 acre),Rice (Aman),2026-03-01,Organic Search,DT023,D07
C01287,Khulna,Khulna,2.58,Medium (2-5 acre),Jute,2025-03-03,Organic Search,DT009,D03
C01288,Khulna,Jashore,1.21,Smallholder (<2 acre),Vegetables,2025-10-18,Referral/NGO Partner,DT010,D03
C01289,Mymensingh,Jamalpur,1.98,Smallholder (<2 acre),Rice (Aman),2025-11-06,Organic Search,DT014,D04
C01290,Dhaka,Gazipur,4.6,Medium (2-5 acre),Potato,2025-06-23,SMS Campaign,DT017,D05
C01291,Mymensingh,Netrokona,1.3,Smallholder (<2 acre),Wheat,2026-02-18,Referral/NGO Partner,DT015,D04
C01292,Dhaka,Tangail,2.85,Medium (2-5 acre),Wheat,2025-11-07,Field Dealer Network,DT019,D05
C01293,Mymensingh,Mymensingh,0.44,Smallholder (<2 acre),Vegetables,2025-02-19,Referral/NGO Partner,DT013,D04
C01294,Khulna,Satkhira,6.94,Large (>5 acre),Vegetables,2026-01-26,Field Dealer Network,DT011,D03
C01295,Khulna,Jashore,1.27,Smallholder (<2 acre),Rice (Boro),2025-12-25,Organic Search,DT010,D03
C01296,Khulna,Satkhira,2.72,Medium (2-5 acre),Jute,2025-04-13,Organic Search,DT011,D03
C01297,Rajshahi,Pabna,5.69,Large (>5 acre),Maize,2026-04-24,Facebook Ads,DT003,D01
C01298,Rangpur,Dinajpur,0.87,Smallholder (<2 acre),Jute,2025-09-10,YouTube,DT006,D02
C01299,Barishal,Patuakhali,1.94,Smallholder (<2 acre),Vegetables,2025-09-13,Facebook Ads,DT021,D06
C01300,Khulna,Khulna,1.67,Smallholder (<2 acre),Potato,2026-01-18,Organic Search,DT009,D03
C01301,Rangpur,Rangpur,0.98,Smallholder (<2 acre),Mustard,2025-04-01,Referral/NGO Partner,DT005,D02
C01302,Dhaka,Tangail,1.86,Smallholder (<2 acre),Potato,2025-06-10,Field Dealer Network,DT019,D05
C01303,Barishal,Barishal,1.6,Smallholder (<2 acre),Wheat,2025-10-03,Field Dealer Network,DT020,D06
C01304,Rangpur,Kurigram,0.65,Smallholder (<2 acre),Wheat,2025-12-23,Field Dealer Network,DT007,D02
C01305,Chattogram,Comilla,2.96,Medium (2-5 acre),Vegetables,2025-03-04,Referral/NGO Partner,DT025,D07
C01306,Chattogram,Cox'S Bazar,1.93,Smallholder (<2 acre),Potato,2025-12-13,Facebook Ads,DT024,D07
C01307,Dhaka,Narayanganj,4.46,Medium (2-5 acre),Rice (Boro),2025-10-29,Field Dealer Network,DT018,D05
C01308,Dhaka,Tangail,0.72,Smallholder (<2 acre),Vegetables,2025-03-22,SMS Campaign,DT019,D05
C01309,Rajshahi,Natore,2.74,Medium (2-5 acre),Potato,2025-12-13,Organic Search,DT004,D01
C01310,Sylhet,Sylhet,2.7,Medium (2-5 acre),Vegetables,2025-07-09,SMS Campaign,DT027,D08
C01311,Khulna,Satkhira,2.13,Medium (2-5 acre),Rice (Aman),2025-02-21,Facebook Ads,DT011,D03
C01312,Chattogram,Chattogram,0.51,Smallholder (<2 acre),Mustard,2025-11-10,Field Dealer Network,DT023,D07
C01313,Dhaka,Gazipur,4.21,Medium (2-5 acre),Rice (Boro),2025-05-12,YouTube,DT017,D05
C01314,Rajshahi,Pabna,2.57,Medium (2-5 acre),Wheat,2025-11-21,YouTube,DT003,D01
C01315,Rajshahi,Pabna,0.49,Smallholder (<2 acre),Jute,2025-01-12,YouTube,DT003,D01
C01316,Dhaka,Tangail,0.7,Smallholder (<2 acre),Rice (Boro),2026-03-19,Facebook Ads,DT019,D05
C01317,Dhaka,Gazipur,0.92,Smallholder (<2 acre),Mustard,2026-04-20,YouTube,DT017,D05
C01318,Rajshahi,Bogura,1.61,Smallholder (<2 acre),Vegetables,2026-04-18,Facebook Ads,DT002,D01
C01319,Barishal,Barishal,0.58,Smallholder (<2 acre),Rice (Boro),2025-01-07,Organic Search,DT020,D06
C01320,Chattogram,Comilla,0.51,Smallholder (<2 acre),Wheat,2025-01-09,Organic Search,DT025,D07
C01321,Mymensingh,Netrokona,0.95,Smallholder (<2 acre),Maize,2026-03-12,Organic Search,DT015,D04
C01322,Mymensingh,Jamalpur,0.43,Smallholder (<2 acre),Rice (Boro),2026-04-28,YouTube,DT014,D04
C01323,Rajshahi,Bogura,1.12,Smallholder (<2 acre),Maize,2026-03-23,YouTube,DT002,D01
C01324,Barishal,Patuakhali,0.82,Smallholder (<2 acre),Potato,2025-05-25,Direct,DT021,D06
C01325,Khulna,Satkhira,1.53,Smallholder (<2 acre),Mustard,2025-02-19,YouTube,DT011,D03
C01326,Chattogram,Chattogram,2.15,Medium (2-5 acre),Potato,2026-04-23,YouTube,DT023,D07
C01327,Khulna,Jashore,0.45,Smallholder (<2 acre),Maize,2025-07-26,Field Dealer Network,DT010,D03
C01328,Dhaka,Gazipur,3.76,Medium (2-5 acre),Vegetables,2025-07-15,Referral/NGO Partner,DT017,D05
C01329,Rangpur,Kurigram,0.76,Smallholder (<2 acre),Maize,2026-04-05,Organic Search,DT007,D02
C01330,Rangpur,Kurigram,0.97,Smallholder (<2 acre),Rice (Aman),2025-03-08,YouTube,DT007,D02
C01331,Barishal,Bhola,0.66,Smallholder (<2 acre),Rice (Boro),2026-04-08,Referral/NGO Partner,DT022,D06
C01332,Mymensingh,Netrokona,4.24,Medium (2-5 acre),Wheat,2026-03-06,Field Dealer Network,DT015,D04
C01333,Mymensingh,Mymensingh,3.15,Medium (2-5 acre),Mustard,2026-01-16,Organic Search,DT013,D04
C01334,Sylhet,Habiganj,4.81,Medium (2-5 acre),Rice (Boro),2026-03-19,Organic Search,DT029,D08
C01335,Sylhet,Sylhet,3.76,Medium (2-5 acre),Potato,2025-06-16,Facebook Ads,DT027,D08
C01336,Chattogram,Cox'S Bazar,1.32,Smallholder (<2 acre),Rice (Aman),2025-09-13,SMS Campaign,DT024,D07
C01337,Rangpur,Gaibandha,2.42,Medium (2-5 acre),Maize,2026-04-27,Field Dealer Network,DT008,D02
C01338,Dhaka,Dhaka,2.89,Medium (2-5 acre),Potato,2026-04-25,Field Dealer Network,DT016,D05
C01339,Chattogram,Chattogram,3.56,Medium (2-5 acre),Maize,2026-01-23,Field Dealer Network,DT023,D07
C01340,Khulna,Satkhira,1.33,Smallholder (<2 acre),Vegetables,2026-04-26,Field Dealer Network,DT011,D03
C01341,Rajshahi,Bogura,1.61,Smallholder (<2 acre),Vegetables,2025-01-26,YouTube,DT002,D01
C01342,Barishal,Patuakhali,0.26,Smallholder (<2 acre),Vegetables,2026-04-16,SMS Campaign,DT021,D06
C01343,Mymensingh,Jamalpur,1.2,Smallholder (<2 acre),Rice (Boro),2026-01-19,Referral/NGO Partner,DT014,D04
C01344,Dhaka,Narayanganj,1.15,Smallholder (<2 acre),Rice (Boro),2025-07-01,Field Dealer Network,DT018,D05
C01345,Sylhet,Moulvibazar,0.27,Smallholder (<2 acre),Tea,2026-04-08,SMS Campaign,DT028,D08
C01346,Dhaka,Dhaka,0.59,Smallholder (<2 acre),Rice (Boro),2025-04-13,Field Dealer Network,DT016,D05
C01347,Khulna,Bagerhat,1.65,Smallholder (<2 acre),Maize,2025-09-25,Organic Search,DT012,D03
C01348,Khulna,Satkhira,2.52,Medium (2-5 acre),Potato,2025-11-18,Field Dealer Network,DT011,D03
C01349,Khulna,Jashore,1.25,Smallholder (<2 acre),Rice (Boro),2025-04-25,SMS Campaign,DT010,D03
C01350,Rajshahi,Pabna,1.05,Smallholder (<2 acre),Maize,2025-12-31,SMS Campaign,DT003,D01
C01351,Barishal,Barishal,2.55,Medium (2-5 acre),Mustard,2025-01-28,Organic Search,DT020,D06
C01352,Chattogram,Cox'S Bazar,0.77,Smallholder (<2 acre),Jute,2025-06-30,Referral/NGO Partner,DT024,D07
C01353,Rangpur,Gaibandha,0.48,Smallholder (<2 acre),Rice (Boro),2025-08-01,Facebook Ads,DT008,D02
C01354,Rangpur,Gaibandha,2.59,Medium (2-5 acre),Wheat,2025-09-25,Field Dealer Network,DT008,D02
C01355,Chattogram,Comilla,2.96,Medium (2-5 acre),Wheat,2025-09-03,SMS Campaign,DT025,D07
C01356,Rajshahi,Natore,1.23,Smallholder (<2 acre),Vegetables,2025-12-04,Facebook Ads,DT004,D01
C01357,Mymensingh,Jamalpur,0.91,Smallholder (<2 acre),Rice (Aman),2026-01-28,SMS Campaign,DT014,D04
C01358,Mymensingh,Netrokona,2.24,Medium (2-5 acre),Potato,2026-03-23,Organic Search,DT015,D04
C01359,Dhaka,Gazipur,2.9,Medium (2-5 acre),Wheat,2025-06-18,Facebook Ads,DT017,D05
C01360,Rangpur,Gaibandha,1.69,Smallholder (<2 acre),Jute,2025-11-25,Referral/NGO Partner,DT008,D02
C01361,Dhaka,Dhaka,3.85,Medium (2-5 acre),Potato,2025-07-02,Organic Search,DT016,D05
C01362,Khulna,Khulna,1.26,Smallholder (<2 acre),Rice (Boro),2026-01-18,Field Dealer Network,DT009,D03
C01363,Dhaka,Gazipur,6.32,Large (>5 acre),Vegetables,2025-04-08,SMS Campaign,DT017,D05
C01364,Rajshahi,Pabna,1.77,Smallholder (<2 acre),Jute,2025-04-08,Facebook Ads,DT003,D01
C01365,Mymensingh,Netrokona,1.33,Smallholder (<2 acre),Wheat,2026-04-13,Facebook Ads,DT015,D04
C01366,Mymensingh,Jamalpur,1.82,Smallholder (<2 acre),Wheat,2025-06-25,Field Dealer Network,DT014,D04
C01367,Rangpur,Gaibandha,0.63,Smallholder (<2 acre),Mustard,2025-11-04,Facebook Ads,DT008,D02
C01368,Rajshahi,Natore,4.07,Medium (2-5 acre),Jute,2025-02-15,Facebook Ads,DT004,D01
C01369,Rangpur,Kurigram,4.44,Medium (2-5 acre),Vegetables,2025-08-22,Facebook Ads,DT007,D02
C01370,Khulna,Bagerhat,1.48,Smallholder (<2 acre),Mustard,2025-05-23,Field Dealer Network,DT012,D03
C01371,Rajshahi,Pabna,1.84,Smallholder (<2 acre),Vegetables,2025-12-06,Field Dealer Network,DT003,D01
C01372,Sylhet,Sylhet,3.72,Medium (2-5 acre),Wheat,2025-06-17,Field Dealer Network,DT027,D08
C01373,Khulna,Bagerhat,1.77,Smallholder (<2 acre),Vegetables,2025-06-03,SMS Campaign,DT012,D03
C01374,Barishal,Barishal,1.38,Smallholder (<2 acre),Rice (Aman),2025-08-02,Direct,DT020,D06
C01375,Sylhet,Moulvibazar,2.56,Medium (2-5 acre),Potato,2025-11-29,Facebook Ads,DT028,D08
C01376,Rajshahi,Bogura,1.81,Smallholder (<2 acre),Wheat,2025-05-04,Organic Search,DT002,D01
C01377,Dhaka,Gazipur,0.67,Smallholder (<2 acre),Rice (Boro),2025-10-18,Facebook Ads,DT017,D05
C01378,Chattogram,Comilla,3.43,Medium (2-5 acre),Rice (Aman),2025-08-08,SMS Campaign,DT025,D07
C01379,Dhaka,Dhaka,3.82,Medium (2-5 acre),Maize,2025-10-09,Organic Search,DT016,D05
C01380,Khulna,Bagerhat,2.15,Medium (2-5 acre),Rice (Aman),2025-05-22,Referral/NGO Partner,DT012,D03
C01381,Khulna,Bagerhat,1.87,Smallholder (<2 acre),Rice (Boro),2025-01-19,Field Dealer Network,DT012,D03
C01382,Rajshahi,Pabna,1.08,Smallholder (<2 acre),Rice (Boro),2025-05-31,Referral/NGO Partner,DT003,D01
C01383,Mymensingh,Netrokona,2.7,Medium (2-5 acre),Maize,2025-01-17,Field Dealer Network,DT015,D04
C01384,Sylhet,Sylhet,2.2,Medium (2-5 acre),Rice (Boro),2026-04-07,YouTube,DT027,D08
C01385,Sylhet,Sylhet,1.24,Smallholder (<2 acre),Rice (Boro),2025-05-13,Facebook Ads,DT027,D08
C01386,Rajshahi,Rajshahi,4.07,Medium (2-5 acre),Jute,2026-01-19,Referral/NGO Partner,DT001,D01
C01387,Dhaka,Dhaka,1.53,Smallholder (<2 acre),Wheat,2025-09-17,Facebook Ads,DT016,D05
C01388,Rangpur,Rangpur,5.63,Large (>5 acre),Wheat,2026-01-15,Direct,DT005,D02
C01389,Chattogram,Feni,1.14,Smallholder (<2 acre),Maize,2025-05-28,Referral/NGO Partner,DT026,D07
C01390,Rajshahi,Natore,0.63,Smallholder (<2 acre),Mustard,2025-08-31,SMS Campaign,DT004,D01
C01391,Chattogram,Chattogram,2.09,Medium (2-5 acre),Potato,2025-09-04,YouTube,DT023,D07
C01392,Chattogram,Feni,1.54,Smallholder (<2 acre),Mustard,2026-01-14,YouTube,DT026,D07
C01393,Rajshahi,Bogura,1.45,Smallholder (<2 acre),Maize,2025-07-27,Field Dealer Network,DT002,D01
C01394,Rajshahi,Natore,0.77,Smallholder (<2 acre),Maize,2025-02-07,Field Dealer Network,DT004,D01
C01395,Chattogram,Chattogram,2.75,Medium (2-5 acre),Rice (Boro),2025-01-03,Organic Search,DT023,D07
C01396,Rajshahi,Pabna,0.2,Smallholder (<2 acre),Rice (Aman),2026-01-21,Organic Search,DT003,D01
C01397,Mymensingh,Netrokona,0.54,Smallholder (<2 acre),Mustard,2025-04-21,Facebook Ads,DT015,D04
C01398,Chattogram,Chattogram,2.11,Medium (2-5 acre),Wheat,2025-02-04,Facebook Ads,DT023,D07
C01399,Dhaka,Narayanganj,1.46,Smallholder (<2 acre),Potato,2026-03-28,Referral/NGO Partner,DT018,D05
C01400,Khulna,Bagerhat,2.03,Medium (2-5 acre),Vegetables,2025-12-02,SMS Campaign,DT012,D03
C01401,Mymensingh,Netrokona,4.67,Medium (2-5 acre),Potato,2025-11-25,YouTube,DT015,D04
C01402,Rajshahi,Rajshahi,1.75,Smallholder (<2 acre),Rice (Aman),2025-12-09,Referral/NGO Partner,DT001,D01
C01403,Sylhet,Moulvibazar,3.79,Medium (2-5 acre),Maize,2025-03-19,Organic Search,DT028,D08
C01404,Khulna,Khulna,2.37,Medium (2-5 acre),Wheat,2025-07-06,Organic Search,DT009,D03
C01405,Rangpur,Rangpur,1.52,Smallholder (<2 acre),Vegetables,2026-01-13,YouTube,DT005,D02
C01406,Rangpur,Gaibandha,1.4,Smallholder (<2 acre),Potato,2025-07-09,YouTube,DT008,D02
C01407,Sylhet,Moulvibazar,1.61,Smallholder (<2 acre),Wheat,2026-04-16,Referral/NGO Partner,DT028,D08
C01408,Rajshahi,Natore,2.87,Medium (2-5 acre),Maize,2025-08-19,Organic Search,DT004,D01
C01409,,Cox'S Bazar,2.75,Medium (2-5 acre),Jute,2026-02-23,Field Dealer Network,DT024,D07
C01410,Dhaka,Dhaka,3.35,Medium (2-5 acre),Rice (Aman),2025-04-07,YouTube,DT016,D05
C01411,Chattogram,Feni,2.42,Medium (2-5 acre),Rice (Boro),2025-05-15,Field Dealer Network,DT026,D07
C01412,Sylhet,Habiganj,1.08,Smallholder (<2 acre),Maize,2025-04-16,Referral/NGO Partner,DT029,D08
C01413,Chattogram,Chattogram,4.61,Medium (2-5 acre),Vegetables,2025-11-24,SMS Campaign,DT023,D07
C01414,Sylhet,Sylhet,0.7,Smallholder (<2 acre),Tea,2025-03-28,Facebook Ads,DT027,D08
C01415,Rajshahi,Pabna,1.29,Smallholder (<2 acre),Mustard,2025-05-15,Field Dealer Network,DT003,D01
C01416,Barishal,Bhola,2.74,Medium (2-5 acre),Maize,2025-07-07,Field Dealer Network,DT022,D06
C01417,Mymensingh,Jamalpur,2.25,Medium (2-5 acre),Jute,2025-12-01,Organic Search,DT014,D04
C01418,Mymensingh,Netrokona,1.58,Smallholder (<2 acre),Mustard,2026-02-24,SMS Campaign,DT015,D04
C01419,Chattogram,Chattogram,2.45,Medium (2-5 acre),Rice (Aman),2025-10-03,Field Dealer Network,DT023,D07
