traffic_id,date,division_id,division_name,channel,device_category,sessions,new_users,total_users,bounce_rate_pct,avg_session_duration_sec,conversions,conversion_rate_pct
2402,2025-02-12,D08,Sylhet,Referral/Ngo Partner,Mobile,31,18,27,53.7,82.0,0.0,1.3
2403,2025-02-12,D08,Sylhet,Facebook Ads,Mobile,41,24,38,36.8,90.0,1.0,1.49
2404,2025-02-12,D08,Sylhet,Facebook Ads,Mobile,16,9,14,42.0,115.0,0.0,1.47
2405,2025-02-12,D08,Sylhet,Organic Search,Mobile,14,9,12,47.2,126.0,0.0,1.26
2406,2025-02-12,D08,Sylhet,Direct,Mobile,9,5,8,49.2,99.0,0.0,1.33
2407,2025-02-12,D08,Sylhet,Direct,Mobile,7,4,7,47.4,76.0,0.0,1.51
2408,2025-02-12,D08,Sylhet,Referral/Ngo Partner,Desktop,10,8,9,48.0,106.0,0.0,1.4
2409,2025-02-13,D01,Rajshahi,Youtube,Mobile,61,46,59,53.0,85.0,1.0,2.1
2410,2025-02-13,D01,Rajshahi,Direct,Mobile,119,82,114,45.9,91.0,3.0,2.86
2411,2025-02-13,D01,Rajshahi,Referral/Ngo Partner,Mobile,49,31,43,51.8,95.0,1.0,2.42
2412,2025-02-13,D01,Rajshahi,Youtube,Mobile,39,22,37,45.5,79.0,1.0,2.24
2413,2025-02-13,D01,Rajshahi,Direct,Mobile,25,17,22,43.5,63.0,0.0,1.75
2414,2025-02-13,D01,Rajshahi,Referral/Ngo Partner,Desktop,19,12,17,50.2,106.0,0.0,2.33
2415,2025-02-13,D01,Rajshahi,SMS Campaign,Mobile,19,14,17,45.8,56.0,0.0,1.95
2416,2025-02-13,D02,Rangpur,Direct,Mobile,72,42,66,47.3,129.0,2.0,2.63
2417,2025-02-13,D02,Rangpur,Referral/Ngo Partner,Mobile,90,62,84,45.6,101.0,1.0,1.6
2418,2025-02-13,D02,Rangpur,Google Ads,Mobile,28,18,25,49.0,103.0,1.0,2.12
2419,2025-02-13,D02,Rangpur,SMS Campaign,Mobile,31,19,29,48.1,81.0,1.0,2.42
2420,2025-02-13,D02,Rangpur,Youtube,Mobile,22,16,20,45.8,94.0,0.0,1.66
2421,2025-02-13,D02,Rangpur,Referral/Ngo Partner,Mobile,25,14,23,46.4,94.0,1.0,2.09
2422,2025-02-13,D02,Rangpur,Direct,Mobile,21,16,19,41.3,75.0,0.0,1.74
2423,2025-02-13,D03,Khulna,Direct,Mobile,62,45,59,45.8,84.0,1.0,2.04
2424,2025-02-13,D03,Khulna,Referral/Ngo Partner,Mobile,54,35,51,44.1,124.0,1.0,1.41
2425,2025-02-13,D03,Khulna,Youtube,Desktop,35,27,32,55.3,144.0,1.0,2.44
2426,2025-02-13,D03,Khulna,Google Ads,Mobile,24,15,20,52.8,49.0,0.0,1.81
2427,2025-02-13,D03,Khulna,Organic Search,Desktop,23,15,22,49.1,66.0,0.0,1.97
2428,2025-02-13,D03,Khulna,Google Ads,Mobile,16,12,15,47.8,89.0,0.0,2.66
2429,2025-02-13,D03,Khulna,Organic Search,Mobile,19,13,18,47.6,103.0,0.0,1.5
2430,2025-02-13,D04,Mymensingh,Referral/Ngo Partner,Mobile,51,33,46,49.1,92.0,1.0,2.27
2431,2025-02-13,D04,Mymensingh,Referral/Ngo Partner,Mobile,71,51,67,48.5,65.0,1.0,2.05
2432,2025-02-13,D04,Mymensingh,Organic Search,Mobile,32,24,30,52.6,108.0,1.0,1.87
2433,2025-02-13,D04,Mymensingh,Direct,Desktop,22,17,20,55.1,131.0,0.0,1.76
2434,2025-02-13,D04,Mymensingh,Facebook Ads,Mobile,21,14,20,45.3,125.0,0.0,1.83
2435,2025-02-13,D04,Mymensingh,Facebook Ads,Desktop,15,10,14,57.2,91.0,0.0,2.39
2436,2025-02-13,D04,Mymensingh,Organic Search,Mobile,17,14,15,56.7,99.0,0.0,1.55
2437,2025-02-13,D05,Dhaka,Referral/Ngo Partner,Mobile,51,37,48,63.1,115.0,1.0,1.58
2438,2025-02-13,D05,Dhaka,Referral/Ngo Partner,Desktop,111,88,95,46.7,74.0,2.0,1.87
2439,2025-02-13,D05,Dhaka,Facebook Ads,Mobile,27,18,25,48.9,64.0,0.0,1.36
2440,2025-02-13,D05,Dhaka,Organic Search,Mobile,33,24,29,53.8,85.0,1.0,1.6
2441,2025-02-13,D05,Dhaka,Direct,Mobile,32,20,29,50.3,141.0,1.0,1.72
2442,2025-02-13,D05,Dhaka,Organic Search,Mobile,27,15,24,45.0,80.0,0.0,1.23
2443,2025-02-13,D05,Dhaka,Referral/Ngo Partner,Desktop,25,14,22,46.0,90.0,0.0,1.31
2444,2025-02-13,D06,Barishal,Organic Search,Mobile,51,34,44,63.8,65.0,1.0,1.52
2445,2025-02-13,D06,Barishal,Organic Search,Mobile,49,28,47,51.6,107.0,1.0,1.75
2446,2025-02-13,D06,Barishal,Organic Search,Desktop,24,15,23,50.6,72.0,0.0,1.9
2447,2025-02-13,D06,Barishal,Organic Search,Mobile,20,14,19,59.6,102.0,0.0,1.49
2448,2025-02-13,D06,Barishal,Direct,Mobile,16,10,15,51.9,83.0,0.0,1.67
2449,2025-02-13,D06,Barishal,Organic Search,Desktop,14,10,13,45.8,93.0,0.0,1.55
2450,2025-02-13,D06,Barishal,Organic Search,Desktop,16,11,14,45.1,90.0,0.0,2.01
2451,2025-02-13,D07,Chattogram,Referral/Ngo Partner,Mobile,48,31,46,49.8,97.0,1.0,1.65
2452,2025-02-13,D07,Chattogram,Organic Search,Mobile,73,56,66,51.3,107.0,1.0,1.75
2453,2025-02-13,D07,Chattogram,Google Ads,Mobile,46,34,42,45.0,100.0,1.0,1.75
2454,2025-02-13,D07,Chattogram,Direct,Mobile,22,16,20,41.6,96.0,0.0,2.06
2455,2025-02-13,D07,Chattogram,SMS Campaign,Mobile,16,12,15,39.5,103.0,0.0,2.05
2456,2025-02-13,D07,Chattogram,SMS Campaign,Mobile,15,11,14,49.1,78.0,0.0,1.49
2457,2025-02-13,D07,Chattogram,Google Ads,Mobile,19,14,18,57.0,78.0,0.0,1.92
2458,2025-02-13,D08,Sylhet,Direct,Mobile,32,25,31,58.0,80.0,0.0,1.27
2459,2025-02-13,D08,Sylhet,Direct,Mobile,36,20,33,45.8,83.0,0.0,1.37
2460,2025-02-13,D08,Sylhet,Referral/Ngo Partner,Desktop,12,8,11,39.7,74.0,0.0,1.22
2461,2025-02-13,D08,Sylhet,Referral/Ngo Partner,Mobile,11,8,11,55.3,91.0,0.0,1.17
2462,2025-02-13,D08,Sylhet,SMS Campaign,Mobile,9,7,8,34.8,89.0,0.0,1.34
2463,2025-02-13,D08,Sylhet,Youtube,Mobile,7,5,7,33.8,59.0,0.0,1.35
2464,2025-02-13,D08,Sylhet,Youtube,Desktop,10,8,9,42.2,116.0,0.0,0.91
2465,2025-02-14,D01,Rajshahi,Referral/Ngo Partner,Mobile,89,69,77,51.3,83.0,1.0,1.62
2466,2025-02-14,D01,Rajshahi,Direct,Desktop,80,53,74,47.6,104.0,2.0,1.98
2467,2025-02-14,D01,Rajshahi,Facebook Ads,Mobile,43,29,40,49.6,99.0,1.0,1.97
2468,2025-02-14,D01,Rajshahi,Youtube,Desktop,32,25,28,56.3,78.0,1.0,2.86
2469,2025-02-14,D01,Rajshahi,Organic Search,Mobile,24,13,22,48.4,115.0,1.0,2.18
2470,2025-02-14,D01,Rajshahi,Direct,Mobile,20,13,18,50.8,107.0,0.0,2.17
2471,2025-02-14,D01,Rajshahi,Youtube,Mobile,29,18,27,58.9,117.0,1.0,2.8
2472,2025-02-14,D02,Rangpur,Referral/Ngo Partner,Desktop,72,45,66,50.4,128.0,2.0,2.36
2473,2025-02-14,D02,Rangpur,Direct,Mobile,92,58,82,52.5,103.0,2.0,1.84
2474,2025-02-14,D02,Rangpur,Youtube,Desktop,41,26,39,43.9,91.0,1.0,1.73
2475,2025-02-14,D02,Rangpur,Referral/Ngo Partner,Mobile,32,21,28,59.4,91.0,1.0,2.11
2476,2025-02-14,D02,Rangpur,Referral/Ngo Partner,Desktop,24,14,22,41.0,97.0,0.0,1.87
2477,2025-02-14,D02,Rangpur,SMS Campaign,Mobile,21,15,20,53.1,118.0,0.0,2.26
2478,2025-02-14,D02,Rangpur,Organic Search,Desktop,20,13,18,49.6,92.0,0.0,2.28
2479,2025-02-14,D03,Khulna,Youtube,Mobile,63,35,59,54.0,46.0,1.0,2.25
2480,2025-02-14,D03,Khulna,Youtube,Mobile,51,29,48,48.6,114.0,1.0,2.35
2481,2025-02-14,D03,Khulna,Referral/Ngo Partner,Mobile,35,26,33,51.0,47.0,1.0,1.79
2482,2025-02-14,D03,Khulna,Referral/Ngo Partner,Mobile,26,17,23,57.4,80.0,1.0,2.37
2483,2025-02-14,D03,Khulna,Google Ads,Mobile,23,15,20,52.8,88.0,0.0,2.16
2484,2025-02-14,D03,Khulna,Facebook Ads,Mobile,16,11,14,53.3,96.0,0.0,2.63
2485,2025-02-14,D03,Khulna,Direct,Mobile,18,11,16,51.8,85.0,0.0,2.19
2486,2025-02-14,D04,Mymensingh,SMS Campaign,Mobile,61,41,56,43.9,76.0,1.0,1.43
2487,2025-02-14,D04,Mymensingh,Facebook Ads,Mobile,60,40,56,53.2,93.0,1.0,1.99
2488,2025-02-14,D04,Mymensingh,Direct,Mobile,34,26,31,40.3,61.0,1.0,2.19
2489,2025-02-14,D04,Mymensingh,Organic Search,Desktop,32,19,29,44.3,104.0,1.0,2.54
2490,2025-02-14,D04,Mymensingh,Google Ads,Mobile,23,13,21,44.4,75.0,1.0,2.29
2491,2025-02-14,D04,Mymensingh,Google Ads,Desktop,14,8,12,49.5,126.0,0.0,2.5
2492,2025-02-14,D04,Mymensingh,Youtube,Desktop,20,12,17,41.3,84.0,1.0,2.64
2493,2025-02-14,D05,Dhaka,Facebook Ads,Mobile,74,47,70,54.9,133.0,1.0,1.82
2494,2025-02-14,D05,Dhaka,SMS Campaign,Desktop,79,44,75,50.9,144.0,1.0,1.37
2495,2025-02-14,D05,Dhaka,Organic Search,Desktop,42,25,39,59.0,96.0,1.0,1.99
2496,2025-02-14,D05,Dhaka,Referral/Ngo Partner,Mobile,34,20,30,51.6,105.0,0.0,1.45
2497,2025-02-14,D05,Dhaka,Direct,Mobile,28,18,27,52.1,113.0,0.0,1.58
2498,2025-02-14,D05,Dhaka,Google Ads,Mobile,23,13,21,53.8,116.0,0.0,1.84
2499,2025-02-14,D05,Dhaka,Direct,Mobile,19,12,17,54.2,110.0,0.0,1.59
2500,2025-02-14,D06,Barishal,Direct,Mobile,47,27,43,45.1,85.0,1.0,2.22
2501,2025-02-14,D06,Barishal,Google Ads,Mobile,50,40,44,41.3,84.0,1.0,1.62
2502,2025-02-14,D06,Barishal,Youtube,Mobile,28,19,27,45.6,104.0,0.0,1.72
2503,2025-02-14,D06,Barishal,Direct,Desktop,23,18,21,45.5,85.0,0.0,1.64
2504,2025-02-14,D06,Barishal,SMS Campaign,Mobile,23,15,21,53.7,90.0,0.0,1.94
2505,2025-02-14,D06,Barishal,Direct,Mobile,10,6,9,40.6,92.0,0.0,1.59
2506,2025-02-14,D06,Barishal,Facebook Ads,Desktop,19,12,16,37.7,131.0,0.0,1.61
2507,2025-02-14,D07,Chattogram,SMS Campaign,Desktop,66,51,60,51.6,100.0,1.0,1.78
2508,2025-02-14,D07,Chattogram,Google Ads,Mobile,69,52,63,43.7,104.0,1.0,1.74
2509,2025-02-14,D07,Chattogram,SMS Campaign,Mobile,34,21,31,45.3,108.0,1.0,1.66
2510,2025-02-14,D07,Chattogram,Direct,Mobile,25,19,23,42.7,67.0,0.0,1.89
2511,2025-02-14,D07,Chattogram,SMS Campaign,Mobile,22,17,21,43.9,117.0,0.0,1.49
2512,2025-02-14,D07,Chattogram,Youtube,Mobile,17,14,15,51.3,58.0,0.0,1.86
2513,2025-02-14,D07,Chattogram,SMS Campaign,Mobile,17,13,15,44.8,123.0,0.0,1.6
2514,2025-02-14,D08,Sylhet,SMS Campaign,Mobile,22,15,21,51.7,70.0,0.0,0.94
2515,2025-02-14,D08,Sylhet,SMS Campaign,Mobile,32,22,28,48.4,133.0,0.0,1.29
2516,2025-02-14,D08,Sylhet,Organic Search,Mobile,14,10,12,43.1,89.0,0.0,1.04
2517,2025-02-14,D08,Sylhet,Youtube,Desktop,12,9,11,52.2,137.0,0.0,1.59
2518,2025-02-14,D08,Sylhet,Organic Search,Desktop,10,8,9,46.6,51.0,0.0,1.46
2519,2025-02-14,D08,Sylhet,Google Ads,Desktop,6,5,6,48.1,96.0,0.0,1.57
2520,2025-02-14,D08,Sylhet,SMS Campaign,Mobile,9,7,8,44.6,86.0,0.0,1.5
2521,2025-02-15,D01,Rajshahi,Google Ads,Desktop,95,57,86,49.6,94.0,2.0,2.12
2522,2025-02-15,D01,Rajshahi,Youtube,Mobile,113,88,102,61.6,85.0,2.0,1.59
2523,2025-02-15,D01,Rajshahi,SMS Campaign,Mobile,41,29,36,50.9,58.0,1.0,2.44
2524,2025-02-15,D01,Rajshahi,Referral/Ngo Partner,Mobile,32,21,28,41.8,92.0,1.0,2.96
2525,2025-02-15,D01,Rajshahi,Direct,Mobile,32,19,28,44.2,128.0,1.0,1.87
2526,2025-02-15,D01,Rajshahi,SMS Campaign,Mobile,18,13,16,40.1,154.0,0.0,1.78
2527,2025-02-15,D01,Rajshahi,Direct,Mobile,27,21,25,41.6,72.0,0.0,1.78
2528,2025-02-15,D02,Rangpur,Direct,Mobile,69,47,63,52.9,85.0,1.0,1.87
2529,2025-02-15,D02,Rangpur,SMS Campaign,Mobile,88,68,80,51.9,66.0,2.0,1.96
2530,2025-02-15,D02,Rangpur,Direct,Mobile,30,17,29,38.5,58.0,1.0,2.14
2531,2025-02-15,D02,Rangpur,Direct,Mobile,39,29,35,43.0,74.0,1.0,2.35
2532,2025-02-15,D02,Rangpur,Google Ads,Mobile,21,14,19,50.3,102.0,0.0,2.04
2533,2025-02-15,D02,Rangpur,Facebook Ads,Mobile,16,12,15,53.6,135.0,0.0,2.14
2534,2025-02-15,D02,Rangpur,Organic Search,Desktop,18,12,16,52.9,117.0,0.0,2.12
2535,2025-02-15,D03,Khulna,Direct,Desktop,75,59,68,41.4,92.0,2.0,2.59
2536,2025-02-15,D03,Khulna,Google Ads,Mobile,79,58,72,48.6,90.0,2.0,2.11
2537,2025-02-15,D03,Khulna,Facebook Ads,Mobile,30,23,28,43.8,141.0,1.0,1.95
2538,2025-02-15,D03,Khulna,Direct,Desktop,36,26,34,43.9,109.0,1.0,2.08
2539,2025-02-15,D03,Khulna,Youtube,Mobile,21,16,19,45.7,47.0,0.0,1.91
2540,2025-02-15,D03,Khulna,SMS Campaign,Mobile,11,7,10,59.0,67.0,0.0,2.13
2541,2025-02-15,D03,Khulna,Direct,Mobile,19,13,18,46.1,87.0,0.0,2.39
2542,2025-02-15,D04,Mymensingh,SMS Campaign,Mobile,62,48,53,55.8,88.0,1.0,2.36
2543,2025-02-15,D04,Mymensingh,Referral/Ngo Partner,Mobile,42,26,41,49.5,64.0,1.0,1.7
2544,2025-02-15,D04,Mymensingh,Facebook Ads,Mobile,34,21,29,43.5,124.0,1.0,2.37
2545,2025-02-15,D04,Mymensingh,Youtube,Mobile,29,22,26,47.7,111.0,1.0,1.82
2546,2025-02-15,D04,Mymensingh,Youtube,Desktop,30,22,27,47.5,107.0,0.0,1.59
2547,2025-02-15,D04,Mymensingh,Referral/Ngo Partner,Desktop,18,12,16,44.7,102.0,0.0,2.12
2548,2025-02-15,D04,Mymensingh,Referral/Ngo Partner,Mobile,15,10,14,44.8,29.0,0.0,2.05
2549,2025-02-15,D05,Dhaka,Direct,Mobile,86,53,74,52.1,51.0,1.0,1.48
2550,2025-02-15,D05,Dhaka,SMS Campaign,Mobile,122,91,116,43.5,20.0,2.0,1.89
2551,2025-02-15,D05,Dhaka,Referral/Ngo Partner,Mobile,46,30,39,46.4,89.0,1.0,1.58
2552,2025-02-15,D05,Dhaka,SMS Campaign,Desktop,23,17,22,34.6,45.0,0.0,1.61
2553,2025-02-15,D05,Dhaka,Youtube,Mobile,26,20,23,39.4,75.0,0.0,1.38
2554,2025-02-15,D05,Dhaka,Google Ads,Mobile,22,16,19,49.1,64.0,0.0,1.8
2555,2025-02-15,D05,Dhaka,SMS Campaign,Mobile,27,20,24,35.7,104.0,0.0,1.33
2556,2025-02-15,D06,Barishal,Facebook Ads,Mobile,45,33,41,55.1,84.0,1.0,2.3
2557,2025-02-15,D06,Barishal,Google Ads,Mobile,63,41,57,54.6,123.0,1.0,1.25
2558,2025-02-15,D06,Barishal,SMS Campaign,Mobile,28,20,27,58.5,118.0,0.0,1.56
2559,2025-02-15,D06,Barishal,Youtube,Mobile,24,18,22,54.5,89.0,0.0,1.24
2560,2025-02-15,D06,Barishal,Google Ads,Mobile,20,12,17,58.3,78.0,0.0,2.0
2561,2025-02-15,D06,Barishal,Google Ads,Mobile,14,8,12,57.0,75.0,0.0,1.83
2562,2025-02-15,D06,Barishal,Google Ads,Mobile,11,8,11,58.1,141.0,0.0,1.61
2563,2025-02-15,D07,Chattogram,Referral/Ngo Partner,Mobile,66,46,57,48.5,92.0,1.0,1.65
2564,2025-02-15,D07,Chattogram,Referral/Ngo Partner,Desktop,70,51,64,53.2,108.0,2.0,2.18
2565,2025-02-15,D07,Chattogram,Referral/Ngo Partner,Mobile,28,20,26,44.2,96.0,1.0,1.84
2566,2025-02-15,D07,Chattogram,SMS Campaign,Mobile,19,14,17,52.4,58.0,0.0,1.77
2567,2025-02-15,D07,Chattogram,Direct,Mobile,19,13,16,48.8,123.0,0.0,2.01
2568,2025-02-15,D07,Chattogram,Youtube,Mobile,15,12,14,51.6,134.0,0.0,1.24
2569,2025-02-15,D07,Chattogram,Organic Search,Desktop,19,11,18,51.7,63.0,0.0,1.73
2570,2025-02-15,D08,Sylhet,Referral/Ngo Partner,Mobile,35,22,33,40.6,105.0,1.0,1.56
2571,2025-02-15,D08,Sylhet,Referral/Ngo Partner,Mobile,33,19,30,36.5,127.0,0.0,1.23
2572,2025-02-15,D08,Sylhet,Google Ads,Mobile,14,9,12,54.4,122.0,0.0,1.11
2573,2025-02-15,D08,Sylhet,Google Ads,Mobile,12,9,12,44.0,118.0,0.0,1.39
2574,2025-02-15,D08,Sylhet,SMS Campaign,Mobile,11,8,10,44.4,69.0,0.0,1.25
2575,2025-02-15,D08,Sylhet,Facebook Ads,Mobile,8,6,7,49.4,114.0,0.0,1.17
2576,2025-02-15,D08,Sylhet,Direct,Mobile,9,7,8,42.7,139.0,0.0,1.28
2577,2025-02-16,D01,Rajshahi,Facebook Ads,Mobile,66,41,60,49.9,66.0,2.0,2.44
2578,2025-02-16,D01,Rajshahi,Google Ads,Mobile,113,69,105,46.9,152.0,2.0,1.93
2579,2025-02-16,D01,Rajshahi,Direct,Mobile,38,24,36,39.9,81.0,1.0,2.16
2580,2025-02-16,D01,Rajshahi,SMS Campaign,Mobile,38,30,34,46.8,116.0,1.0,1.67
2581,2025-02-16,D01,Rajshahi,Facebook Ads,Mobile,32,22,30,42.9,127.0,1.0,2.31
2582,2025-02-16,D01,Rajshahi,SMS Campaign,Mobile,21,16,20,45.7,103.0,0.0,1.97
2583,2025-02-16,D01,Rajshahi,Referral/Ngo Partner,Mobile,26,17,25,51.2,115.0,1.0,2.41
2584,2025-02-16,D02,Rangpur,SMS Campaign,Mobile,43,31,40,41.2,67.0,1.0,2.88
2585,2025-02-16,D02,Rangpur,Referral/Ngo Partner,Mobile,72,54,61,51.3,102.0,1.0,1.81
2586,2025-02-16,D02,Rangpur,SMS Campaign,Mobile,34,19,29,43.4,112.0,1.0,2.22
2587,2025-02-16,D02,Rangpur,Facebook Ads,Mobile,36,27,32,52.3,102.0,1.0,1.57
2588,2025-02-16,D02,Rangpur,Google Ads,Mobile,27,21,25,52.1,72.0,1.0,2.32
2589,2025-02-16,D02,Rangpur,Facebook Ads,Mobile,18,14,16,51.2,98.0,0.0,1.94
2590,2025-02-16,D02,Rangpur,Direct,Mobile,30,20,26,50.4,119.0,1.0,1.82
2591,2025-02-16,D03,Khulna,Google Ads,Mobile,66,48,60,50.4,78.0,1.0,1.72
2592,2025-02-16,D03,Khulna,Youtube,Desktop,67,47,63,52.3,97.0,1.0,2.02
2593,2025-02-16,D03,Khulna,Youtube,Mobile,39,22,34,34.8,83.0,1.0,2.24
2594,2025-02-16,D03,Khulna,Direct,Mobile,29,18,25,51.9,74.0,0.0,1.71
2595,2025-02-16,D03,Khulna,Google Ads,Mobile,25,17,21,46.1,100.0,1.0,2.22
2596,2025-02-16,D03,Khulna,Facebook Ads,Mobile,24,15,22,40.5,105.0,0.0,1.72
2597,2025-02-16,D03,Khulna,Referral/Ngo Partner,Mobile,23,14,22,45.5,44.0,1.0,2.3
2598,2025-02-16,D04,Mymensingh,Youtube,Desktop,51,28,44,43.1,104.0,1.0,2.47
2599,2025-02-16,D04,Mymensingh,SMS Campaign,Mobile,89,58,79,45.6,83.0,2.0,2.37
2600,2025-02-16,D04,Mymensingh,Referral/Ngo Partner,Mobile,33,20,32,46.1,122.0,1.0,1.88
2601,2025-02-16,D04,Mymensingh,Direct,Desktop,32,25,27,41.8,116.0,1.0,2.34
2602,2025-02-16,D04,Mymensingh,Youtube,Mobile,18,14,17,47.6,109.0,0.0,2.38
2603,2025-02-16,D04,Mymensingh,Google Ads,Mobile,12,9,10,53.0,89.0,0.0,2.2
2604,2025-02-16,D04,Mymensingh,SMS Campaign,Mobile,18,13,16,42.2,91.0,0.0,1.72
2605,2025-02-16,D05,Dhaka,Referral/Ngo Partner,Mobile,72,54,63,45.0,95.0,1.0,1.59
2606,2025-02-16,D05,Dhaka,Youtube,Mobile,125,80,107,48.2,79.0,2.0,1.83
2607,2025-02-16,D05,Dhaka,Facebook Ads,Mobile,43,24,40,40.3,99.0,1.0,1.25
2608,2025-02-16,D05,Dhaka,Referral/Ngo Partner,Mobile,37,21,35,45.4,73.0,1.0,1.83
2609,2025-02-16,D05,Dhaka,Organic Search,Mobile,35,28,33,53.1,118.0,1.0,1.85
2610,2025-02-16,D05,Dhaka,Google Ads,Desktop,23,17,22,56.0,120.0,0.0,1.51
2611,2025-02-16,D05,Dhaka,Referral/Ngo Partner,Mobile,28,19,26,47.9,103.0,0.0,1.03
2612,2025-02-16,D06,Barishal,Youtube,Mobile,55,42,48,53.8,120.0,1.0,1.53
2613,2025-02-16,D06,Barishal,SMS Campaign,Mobile,64,47,56,43.4,53.0,1.0,1.79
2614,2025-02-16,D06,Barishal,Referral/Ngo Partner,Mobile,32,21,30,51.1,121.0,0.0,1.47
2615,2025-02-16,D06,Barishal,Referral/Ngo Partner,Desktop,21,12,19,44.3,87.0,0.0,2.12
2616,2025-02-16,D06,Barishal,SMS Campaign,Mobile,19,13,17,59.8,118.0,0.0,1.8
2617,2025-02-16,D06,Barishal,Referral/Ngo Partner,Desktop,14,8,12,43.5,65.0,0.0,1.75
2618,2025-02-16,D06,Barishal,Organic Search,Mobile,14,9,13,54.9,97.0,0.0,2.17
2619,2025-02-16,D07,Chattogram,Direct,Mobile,61,38,53,51.4,91.0,1.0,1.84
2620,2025-02-16,D07,Chattogram,Organic Search,Mobile,68,52,62,48.1,71.0,1.0,1.63
2621,2025-02-16,D07,Chattogram,Facebook Ads,Mobile,26,20,24,34.7,109.0,0.0,1.56
2622,2025-02-16,D07,Chattogram,Google Ads,Mobile,30,19,27,42.8,113.0,0.0,1.65
2623,2025-02-16,D07,Chattogram,Youtube,Mobile,23,17,21,61.0,114.0,0.0,1.83
2624,2025-02-16,D07,Chattogram,Google Ads,Desktop,13,10,12,55.7,78.0,0.0,1.82
2625,2025-02-16,D07,Chattogram,Youtube,Mobile,19,14,18,45.5,138.0,0.0,1.99
2626,2025-02-16,D08,Sylhet,Direct,Mobile,37,28,34,47.5,136.0,0.0,1.14
2627,2025-02-16,D08,Sylhet,SMS Campaign,Mobile,27,17,24,47.5,74.0,0.0,1.06
2628,2025-02-16,D08,Sylhet,SMS Campaign,Mobile,21,15,19,52.0,115.0,0.0,1.51
2629,2025-02-16,D08,Sylhet,SMS Campaign,Mobile,11,8,10,52.2,137.0,0.0,1.02
2630,2025-02-16,D08,Sylhet,Organic Search,Desktop,10,7,9,45.0,95.0,0.0,1.33
2631,2025-02-16,D08,Sylhet,Referral/Ngo Partner,Desktop,8,5,8,40.8,87.0,0.0,1.39
2632,2025-02-16,D08,Sylhet,SMS Campaign,Mobile,12,9,12,56.2,76.0,0.0,1.26
2633,2025-02-17,D01,Rajshahi,Organic Search,Mobile,86,54,77,40.0,79.0,2.0,1.78
2634,2025-02-17,D01,Rajshahi,SMS Campaign,Desktop,89,50,76,38.2,117.0,1.0,1.54
2635,2025-02-17,D01,Rajshahi,Organic Search,Mobile,31,21,30,55.4,56.0,1.0,1.92
2636,2025-02-17,D01,Rajshahi,Google Ads,Mobile,30,17,28,35.3,109.0,1.0,1.79
2637,2025-02-17,D01,Rajshahi,SMS Campaign,Mobile,28,21,25,41.4,92.0,1.0,1.87
2638,2025-02-17,D01,Rajshahi,Youtube,Mobile,24,15,21,54.7,69.0,1.0,2.66
2639,2025-02-17,D01,Rajshahi,Facebook Ads,Mobile,16,12,14,48.7,69.0,0.0,2.84
2640,2025-02-17,D02,Rangpur,Direct,Desktop,90,55,86,47.7,123.0,2.0,1.97
2641,2025-02-17,D02,Rangpur,Organic Search,Mobile,82,48,70,49.2,85.0,2.0,2.25
2642,2025-02-17,D02,Rangpur,Referral/Ngo Partner,Mobile,44,35,39,61.3,123.0,1.0,2.77
2643,2025-02-17,D02,Rangpur,SMS Campaign,Mobile,22,17,20,42.3,40.0,1.0,2.42
2644,2025-02-17,D02,Rangpur,Youtube,Mobile,30,23,27,50.3,85.0,1.0,2.36
2645,2025-02-17,D02,Rangpur,Referral/Ngo Partner,Mobile,19,11,17,39.3,94.0,0.0,1.59
2646,2025-02-17,D02,Rangpur,SMS Campaign,Mobile,18,14,16,48.7,158.0,0.0,2.33
2647,2025-02-17,D03,Khulna,Facebook Ads,Mobile,67,44,57,49.5,84.0,1.0,2.17
2648,2025-02-17,D03,Khulna,Referral/Ngo Partner,Mobile,51,37,47,48.8,76.0,1.0,1.87
2649,2025-02-17,D03,Khulna,SMS Campaign,Desktop,39,23,34,44.8,53.0,1.0,2.35
2650,2025-02-17,D03,Khulna,SMS Campaign,Mobile,22,16,21,45.8,60.0,0.0,2.21
2651,2025-02-17,D03,Khulna,SMS Campaign,Mobile,24,16,23,43.0,101.0,1.0,2.3
2652,2025-02-17,D03,Khulna,Google Ads,Mobile,20,15,18,45.8,77.0,0.0,2.05
2653,2025-02-17,D03,Khulna,Direct,Mobile,19,14,18,40.7,103.0,0.0,2.38
2654,2025-02-17,D04,Mymensingh,Direct,Mobile,68,40,60,40.8,87.0,2.0,2.58
2655,2025-02-17,D04,Mymensingh,Facebook Ads,Mobile,48,35,44,46.5,73.0,1.0,2.37
2656,2025-02-17,D04,Mymensingh,Direct,Mobile,35,23,31,50.4,71.0,1.0,2.51
2657,2025-02-17,D04,Mymensingh,Youtube,Mobile,32,23,29,42.6,101.0,1.0,2.57
2658,2025-02-17,D04,Mymensingh,Facebook Ads,Mobile,15,10,13,55.0,75.0,0.0,2.12
2659,2025-02-17,D04,Mymensingh,Referral/Ngo Partner,Desktop,16,10,15,49.3,61.0,0.0,2.2
2660,2025-02-17,D04,Mymensingh,SMS Campaign,Mobile,22,14,19,37.7,107.0,0.0,1.58
2661,2025-02-17,D05,Dhaka,SMS Campaign,Mobile,65,39,58,45.0,75.0,1.0,1.88
2662,2025-02-17,D05,Dhaka,Facebook Ads,Mobile,108,66,99,48.2,99.0,2.0,1.46
