order_id,date,customer_id,division_id,division_name,district_name,product_id,device_model,channel,quantity,unit_price_bdt,discount_pct,total_amount_bdt,payment_method
ORD01436,2025-06-13,C00191,D07,Chattogram,Comilla,P03,Matir Doctor Pro+ (NPK),FairFarm Website,2,7900,0,15800.0,Nagad
ORD01434,2025-06-13,C00738,D02,Rangpur,Rangpur,P01,Matir Doctor Lite,Field Dealer Network,1,2500,0,2500.0,bKash
ORD01437,2025-06-13,C01336,D07,Chattogram,Cox's Bazar,P02,Matir Doctor Pro,Field Dealer Network,1,4800,0,4800.0,bKash
ORD01447,2025-06-14,C00565,D05,Dhaka,Tangail,P01,Matir Doctor Lite,FairFarm App,3,2500,0,7500.0,bKash
ORD01450,2025-06-14,C00143,D07,Chattogram,Feni,P03,Matir Doctor Pro+ (NPK),FairFarm App,1,7900,0,7900.0,bKash
ORD01449,2025-06-14,C00549,D06,Barishal,Barishal,P02,Matir Doctor Pro,FairFarm Website,1,4800,0,4800.0,Cash on Delivery
ORD01448,2025-06-14,C00342,D08,Sylhet,Sylhet,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,Rocket
ORD01446,2025-06-14,C00849,D01,Rajshahi,Rajshahi,P02,Matir Doctor Pro,Field Dealer Network,1,4800,0,4800.0,bKash
ORD01441,2025-06-14,C00102,D05,Dhaka,Narayanganj,P02,Matir Doctor Pro,FairFarm App,1,4800,5,4560.0,Nagad
ORD01444,2025-06-14,C01103,D06,Barishal,Patuakhali,P02,Matir Doctor Pro,FairFarm App,3,4800,0,14400.0,Rocket
ORD01442,2025-06-14,C00509,D04,Mymensingh,Netrokona,P01,Matir Doctor Lite,FairFarm Website,3,2500,0,7500.0,bKash
ORD01445,2025-06-14,C00239,D01,Rajshahi,Bogura,P02,Matir Doctor Pro,FairFarm Website,1,4800,0,4800.0,Nagad
ORD01443,2025-06-14,C01386,D01,Rajshahi,Rajshahi,P01,Matir Doctor Lite,FairFarm Website,3,2500,0,7500.0,Bank Transfer
ORD01451,2025-06-15,C01257,D06,Barishal,Barishal,P02,Matir Doctor Pro,Facebook Shop,2,4800,0,9600.0,Cash on Delivery
ORD01452,2025-06-15,C00793,D03,Khulna,Bagerhat,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,Nagad
ORD01453,2025-06-15,C00731,D03,Khulna,Satkhira,P03,Matir Doctor Pro+ (NPK),FairFarm App,2,7900,0,15800.0,bKash
ORD01454,2025-06-15,C01053,D02,Rangpur,Dinajpur,P01,Matir Doctor Lite,Field Dealer Network,1,2500,5,2375.0,bKash
ORD01455,2025-06-15,C00204,D01,Rajshahi,Rajshahi,P02,Matir Doctor Pro,FairFarm Website,1,4800,0,4800.0,Nagad
ORD01456,2025-06-15,C00184,D03,Khulna,Jashore,P02,Matir Doctor Pro,FairFarm App,2,4800,0,9600.0,bKash
ORD01457,2025-06-15,C00340,D07,Chattogram,Cox's Bazar,P03,Matir Doctor Pro+ (NPK),Field Dealer Network,1,7900,0,7900.0,Nagad
ORD01463,2025-06-16,C00710,D04,Mymensingh,Netrokona,P03,Matir Doctor Pro+ (NPK),Field Dealer Network,3,7900,0,23700.0,Rocket
ORD01462,2025-06-16,C00604,D06,Barishal,Bhola,P01,Matir Doctor Lite,Field Dealer Network,3,2500,0,7500.0,bKash
ORD01461,2025-06-16,C00413,D01,Rajshahi,Natore,P01,Matir Doctor Lite,Facebook Shop,1,2500,0,2500.0,Nagad
ORD01459,2025-06-16,C00004,D05,Dhaka,Narayanganj,P02,Matir Doctor Pro,Facebook Shop,1,4800,0,4800.0,bKash
ORD01458,2025-06-16,C00575,D07,Chattogram,Feni,P01,Matir Doctor Lite,Field Dealer Network,1,2500,5,2375.0,Bank Transfer
ORD01460,2025-06-16,C00834,D05,Dhaka,Gazipur,P01,Matir Doctor Lite,FairFarm App,2,2500,0,5000.0,bKash
ORD01464,2025-06-17,C01418,D04,Mymensingh,Netrokona,P01,Matir Doctor Lite,FairFarm Website,2,2500,0,5000.0,Nagad
ORD01465,2025-06-17,C00550,D03,Khulna,Jashore,P01,Matir Doctor Lite,Field Dealer Network,1,2500,0,2500.0,Cash on Delivery
ORD01466,2025-06-17,C01180,D02,Rangpur,Dinajpur,P02,Matir Doctor Pro,Facebook Shop,1,4800,0,4800.0,Rocket
ORD01467,2025-06-17,C00349,D05,Dhaka,Dhaka,P02,Matir Doctor Pro,Field Dealer Network,1,4800,0,4800.0,Nagad
ORD01468,2025-06-17,C00208,D05,Dhaka,Gazipur,P02,Matir Doctor Pro,FairFarm App,1,4800,0,4800.0,Nagad
ORD01469,2025-06-17,C00046,D06,Barishal,Bhola,P03,Matir Doctor Pro+ (NPK),Field Dealer Network,2,7900,10,14220.0,Bank Transfer
ORD01478,2025-06-18,C00708,D06,Barishal,Patuakhali,P02,Matir Doctor Pro,FairFarm Website,3,4800,0,14400.0,Cash on Delivery
ORD01479,2025-06-18,C00219,D07,Chattogram,Comilla,P01,Matir Doctor Lite,Field Dealer Network,2,2500,0,5000.0,bKash
ORD01476,2025-06-18,C00223,D05,Dhaka,Dhaka,P03,Matir Doctor Pro+ (NPK),FairFarm Website,1,7900,5,7505.0,bKash
ORD01475,2025-06-18,C00367,D06,Barishal,Patuakhali,P01,Matir Doctor Lite,Facebook Shop,1,2500,5,2375.0,Nagad
ORD01477,2025-06-18,C01377,D05,Dhaka,Gazipur,P02,Matir Doctor Pro,Field Dealer Network,1,4800,0,4800.0,Rocket
ORD01473,2025-06-18,C01112,D03,Khulna,Jashore,P01,Matir Doctor Lite,FairFarm Website,2,2500,0,5000.0,Cash on Delivery
ORD01472,2025-06-18,C00601,D04,Mymensingh,Netrokona,P02,Matir Doctor Pro,FairFarm Website,1,4800,0,4800.0,Cash on Delivery
ORD01471,2025-06-18,C00707,D06,Barishal,Patuakhali,P01,Matir Doctor Lite,FairFarm Website,3,2500,0,7500.0,Bank Transfer
ORD01470,2025-06-18,C00251,D05,Dhaka,Narayanganj,P02,Matir Doctor Pro,FairFarm App,1,4800,0,4800.0,Rocket
ORD01474,2025-06-18,C00504,D04,Mymensingh,Netrokona,P01,Matir Doctor Lite,FairFarm App,3,2500,0,7500.0,bKash
ORD01480,2025-06-19,C00750,D07,Chattogram,Chattogram,P01,Matir Doctor Lite,Field Dealer Network,3,2500,0,7500.0,Rocket
ORD01481,2025-06-19,C00615,D02,Rangpur,Gaibandha,P02,Matir Doctor Pro,Field Dealer Network,2,4800,0,9600.0,Cash on Delivery
ORD01482,2025-06-19,C00231,D01,Rajshahi,Bogura,P01,Matir Doctor Lite,Facebook Shop,1,2500,0,2500.0,bKash
ORD01483,2025-06-19,C00605,D08,Sylhet,Sylhet,P01,Matir Doctor Lite,FairFarm App,3,2500,0,7500.0,Cash on Delivery
ORD01484,2025-06-19,C00439,D06,Barishal,Bhola,P02,Matir Doctor Pro,Facebook Shop,1,4800,5,4560.0,Cash on Delivery
ORD01485,2025-06-19,C01119,D02,Rangpur,Kurigram,P02,Matir Doctor Pro,Field Dealer Network,1,4800,0,4800.0,Rocket
ORD01486,2025-06-19,C01064,D05,Dhaka,Narayanganj,P01,Matir Doctor Lite,FairFarm Website,2,2500,0,5000.0,bKash
ORD01494,2025-06-20,C01100,D02,Rangpur,Rangpur,P01,Matir Doctor Lite,FairFarm Website,1,2500,0,2500.0,Bank Transfer
ORD01493,2025-06-20,C01214,D03,Khulna,Jashore,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,Nagad
ORD01492,2025-06-20,C00612,D05,Dhaka,Dhaka,P03,Matir Doctor Pro+ (NPK),Facebook Shop,1,7900,5,7505.0,Nagad
ORD01491,2025-06-20,C00217,D01,Rajshahi,Bogura,P03,Matir Doctor Pro+ (NPK),FairFarm App,2,7900,0,15800.0,Cash on Delivery
ORD01489,2025-06-20,C00666,D05,Dhaka,Narayanganj,P02,Matir Doctor Pro,FairFarm Website,3,4800,0,14400.0,Bank Transfer
ORD01488,2025-06-20,C00783,D04,Mymensingh,Mymensingh,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,Nagad
ORD01487,2025-06-20,C00555,D01,Rajshahi,Bogura,P01,Matir Doctor Lite,Field Dealer Network,2,2500,0,5000.0,Nagad
ORD01490,2025-06-20,C00550,D03,Khulna,Jashore,P01,Matir Doctor Lite,Field Dealer Network,3,2500,5,7125.0,bKash
ORD01501,2025-06-21,C00519,D01,Rajshahi,Rajshahi,P02,Matir Doctor Pro,FairFarm App,3,4800,0,14400.0,Cash on Delivery
ORD01500,2025-06-21,C00519,D01,Rajshahi,Rajshahi,P01,Matir Doctor Lite,FairFarm Website,3,2500,0,7500.0,bKash
ORD01498,2025-06-21,C00340,D07,Chattogram,Cox's Bazar,P02,Matir Doctor Pro,FairFarm App,2,4800,0,9600.0,bKash
ORD01499,2025-06-21,C00792,D03,Khulna,Khulna,P02,Matir Doctor Pro,FairFarm App,1,4800,0,4800.0,Cash on Delivery
ORD01496,2025-06-21,C00431,D07,Chattogram,Cox's Bazar,P03,Matir Doctor Pro+ (NPK),FairFarm Website,1,7900,0,7900.0,bKash
ORD01495,2025-06-21,C01029,D06,Barishal,Barishal,P01,Matir Doctor Lite,Field Dealer Network,3,2500,0,7500.0,bKash
ORD01497,2025-06-21,C00927,D02,Rangpur,Dinajpur,P03,Matir Doctor Pro+ (NPK),Field Dealer Network,1,7900,0,7900.0,Nagad
ORD01502,2025-06-22,C00284,D02,Rangpur,Gaibandha,P03,Matir Doctor Pro+ (NPK),Facebook Shop,1,7900,0,7900.0,bKash
ORD01503,2025-06-22,C00053,D06,Barishal,Patuakhali,P02,Matir Doctor Pro,FairFarm Website,1,4800,0,4800.0,Cash on Delivery
ORD01504,2025-06-22,C00343,D06,Barishal,Patuakhali,P03,Matir Doctor Pro+ (NPK),Field Dealer Network,1,7900,0,7900.0,Nagad
ORD01505,2025-06-22,C01300,D03,Khulna,Khulna,P01,Matir Doctor Lite,FairFarm App,2,2500,0,5000.0,Rocket
ORD01511,2025-06-23,C00042,D07,Chattogram,Comilla,P01,Matir Doctor Lite,Field Dealer Network,1,2500,0,2500.0,bKash
ORD01512,2025-06-23,C01251,D01,Rajshahi,Rajshahi,P03,Matir Doctor Pro+ (NPK),Field Dealer Network,1,7900,0,7900.0,Cash on Delivery
ORD01513,2025-06-23,C01111,D01,Rajshahi,Rajshahi,P02,Matir Doctor Pro,Field Dealer Network,1,4800,0,4800.0,bKash
ORD01510,2025-06-23,C00995,D07,Chattogram,Feni,P02,Matir Doctor Pro,Facebook Shop,2,4800,0,9600.0,Cash on Delivery
ORD01508,2025-06-23,C00007,D06,Barishal,Bhola,P03,Matir Doctor Pro+ (NPK),Field Dealer Network,1,7900,0,7900.0,Cash on Delivery
ORD01507,2025-06-23,C00696,D04,Mymensingh,Netrokona,P03,Matir Doctor Pro+ (NPK),Field Dealer Network,1,7900,0,7900.0,bKash
ORD01506,2025-06-23,C00763,D01,Rajshahi,Pabna,P03,Matir Doctor Pro+ (NPK),FairFarm App,1,7900,0,7900.0,Bank Transfer
ORD01509,2025-06-23,C01163,D07,Chattogram,Cox's Bazar,P02,Matir Doctor Pro,FairFarm App,2,4800,0,9600.0,Nagad
ORD01522,2025-06-24,C00598,D05,Dhaka,Dhaka,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,Bank Transfer
ORD01521,2025-06-24,C00209,D01,Rajshahi,Bogura,P02,Matir Doctor Pro,Facebook Shop,2,4800,0,9600.0,Bank Transfer
ORD01520,2025-06-24,C00079,D04,Mymensingh,Netrokona,P02,Matir Doctor Pro,FairFarm App,1,4800,5,4560.0,bKash
ORD01519,2025-06-24,C00952,D02,Rangpur,Dinajpur,P02,Matir Doctor Pro,FairFarm App,1,4800,0,4800.0,Cash on Delivery
ORD01518,2025-06-24,C01022,D06,Barishal,Barishal,P01,Matir Doctor Lite,FairFarm App,1,2500,5,2375.0,Nagad
ORD01517,2025-06-24,C00163,D02,Rangpur,Gaibandha,P02,Matir Doctor Pro,FairFarm Website,1,4800,0,4800.0,Cash on Delivery
ORD01516,2025-06-24,C00652,D07,Chattogram,Comilla,P03,Matir Doctor Pro+ (NPK),Facebook Shop,2,7900,0,15800.0,Nagad
ORD01515,2025-06-24,C00509,D04,Mymensingh,Netrokona,P01,Matir Doctor Lite,FairFarm App,2,2500,0,5000.0,Cash on Delivery
ORD01514,2025-06-24,C00626,D03,Khulna,Jashore,P03,Matir Doctor Pro+ (NPK),Field Dealer Network,1,7900,0,7900.0,bKash
ORD01530,2025-06-25,C00093,D04,Mymensingh,Netrokona,P01,Matir Doctor Lite,Field Dealer Network,1,2500,0,2500.0,Cash on Delivery
ORD01529,2025-06-25,C01107,D01,Rajshahi,Pabna,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,Nagad
ORD01528,2025-06-25,C01051,D05,Dhaka,Dhaka,P02,Matir Doctor Pro,FairFarm Website,1,4800,5,4560.0,Cash on Delivery
ORD01527,2025-06-25,C00488,D02,Rangpur,Dinajpur,P03,Matir Doctor Pro+ (NPK),Field Dealer Network,1,7900,0,7900.0,Nagad
ORD01524,2025-06-25,C00265,D07,Chattogram,Chattogram,P01,Matir Doctor Lite,FairFarm App,2,2500,5,4750.0,bKash
ORD01525,2025-06-25,C00922,D07,Chattogram,Chattogram,P02,Matir Doctor Pro,FairFarm App,1,4800,0,4800.0,Nagad
ORD01523,2025-06-25,C00204,D01,Rajshahi,Rajshahi,P03,Matir Doctor Pro+ (NPK),FairFarm Website,2,7900,0,15800.0,Cash on Delivery
ORD01526,2025-06-25,C00859,D03,Khulna,Khulna,P01,Matir Doctor Lite,Field Dealer Network,2,2500,0,5000.0,Nagad
ORD01531,2025-06-26,C00859,D03,Khulna,Khulna,P02,Matir Doctor Pro,FairFarm Website,1,4800,0,4800.0,bKash
ORD01532,2025-06-26,C00612,D05,Dhaka,Dhaka,P02,Matir Doctor Pro,Field Dealer Network,2,4800,0,9600.0,bKash
ORD01533,2025-06-26,C00575,D07,Chattogram,Feni,P02,Matir Doctor Pro,FairFarm Website,2,4800,0,9600.0,Rocket
ORD01534,2025-06-26,C01303,D06,Barishal,Barishal,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,bKash
ORD01535,2025-06-26,C00424,D01,Rajshahi,Natore,P03,Matir Doctor Pro+ (NPK),FairFarm App,2,7900,0,15800.0,Cash on Delivery
ORD01536,2025-06-26,C01329,D02,Rangpur,Kurigram,P01,Matir Doctor Lite,Field Dealer Network,1,2500,0,2500.0,bKash
ORD01540,2025-06-27,C01403,D08,Sylhet,Moulvibazar,P02,Matir Doctor Pro,Field Dealer Network,1,4800,0,4800.0,bKash
ORD01539,2025-06-27,C00127,D03,Khulna,Bagerhat,P01,Matir Doctor Lite,Facebook Shop,1,2500,0,2500.0,Cash on Delivery
ORD01541,2025-06-27,C01359,D05,Dhaka,Gazipur,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,Cash on Delivery
ORD01537,2025-06-27,C01098,D06,Barishal,Patuakhali,P01,Matir Doctor Lite,FairFarm App,2,2500,5,4750.0,bKash
ORD01538,2025-06-27,C01030,D03,Khulna,Bagerhat,P01,Matir Doctor Lite,FairFarm App,2,2500,0,5000.0,bKash
ORD01542,2025-06-28,C00492,D05,Dhaka,Gazipur,P01,Matir Doctor Lite,FairFarm Website,3,2500,0,7500.0,bKash
ORD01543,2025-06-28,C00029,D01,Rajshahi,Rajshahi,P03,Matir Doctor Pro+ (NPK),Field Dealer Network,2,7900,5,15010.0,bKash
ORD01544,2025-06-28,C01313,D05,Dhaka,Gazipur,P01,Matir Doctor Lite,Field Dealer Network,1,2500,5,2375.0,Rocket
ORD01545,2025-06-28,C00821,D01,Rajshahi,Bogura,P01,Matir Doctor Lite,FairFarm Website,1,2500,5,2375.0,bKash
ORD01546,2025-06-28,C00917,D01,Rajshahi,Natore,P01,Matir Doctor Lite,FairFarm Website,1,2500,0,2500.0,Cash on Delivery
ORD01547,2025-06-28,C01269,D04,Mymensingh,Netrokona,P03,Matir Doctor Pro+ (NPK),FairFarm App,1,7900,5,7505.0,Nagad
ORD01549,2025-06-28,C00184,D03,Khulna,Jashore,P02,Matir Doctor Pro,FairFarm Website,1,4800,0,4800.0,Nagad
ORD01550,2025-06-28,C00186,D05,Dhaka,Narayanganj,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,Nagad
ORD01551,2025-06-28,C00938,D01,Rajshahi,Pabna,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,Cash on Delivery
ORD01548,2025-06-28,C01381,D03,Khulna,Bagerhat,P02,Matir Doctor Pro,FairFarm App,3,4800,0,14400.0,Nagad
ORD01558,2025-06-29,C00469,D01,Rajshahi,Natore,P01,Matir Doctor Lite,FairFarm Website,1,2500,0,2500.0,bKash
ORD01561,2025-06-29,C00480,D03,Khulna,Bagerhat,P03,Matir Doctor Pro+ (NPK),FairFarm Website,3,7900,0,23700.0,bKash
ORD01560,2025-06-29,C01430,D04,Mymensingh,Mymensingh,P01,Matir Doctor Lite,Field Dealer Network,1,2500,0,2500.0,bKash
ORD01559,2025-06-29,C00913,D07,Chattogram,Chattogram,P02,Matir Doctor Pro,FairFarm App,2,4800,0,9600.0,Nagad
ORD01562,2025-06-29,C00247,D05,Dhaka,Narayanganj,P02,Matir Doctor Pro,FairFarm Website,1,4800,0,4800.0,Cash on Delivery
ORD01556,2025-06-29,C00350,D01,Rajshahi,Rajshahi,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,bKash
ORD01555,2025-06-29,C00066,D04,Mymensingh,Jamalpur,P01,Matir Doctor Lite,FairFarm App,1,2500,10,2250.0,bKash
ORD01554,2025-06-29,C00568,D01,Rajshahi,Rajshahi,P01,Matir Doctor Lite,Field Dealer Network,1,2500,5,2375.0,Cash on Delivery
ORD01553,2025-06-29,C00879,D05,Dhaka,Tangail,P01,Matir Doctor Lite,FairFarm Website,1,2500,0,2500.0,Cash on Delivery
ORD01552,2025-06-29,C01112,D03,Khulna,Jashore,P02,Matir Doctor Pro,Facebook Shop,2,4800,10,8640.0,Bank Transfer
ORD01557,2025-06-29,C01294,D03,Khulna,Satkhira,P02,Matir Doctor Pro,FairFarm Website,2,4800,0,9600.0,Nagad
ORD01563,2025-06-30,C00060,D01,Rajshahi,Natore,P02,Matir Doctor Pro,FairFarm Website,2,4800,0,9600.0,Nagad
ORD01564,2025-06-30,C00368,D05,Dhaka,Tangail,P02,Matir Doctor Pro,FairFarm Website,2,4800,0,9600.0,bKash
ORD01565,2025-06-30,C00628,D01,Rajshahi,Rajshahi,P02,Matir Doctor Pro,Field Dealer Network,1,4800,0,4800.0,Bank Transfer
ORD01566,2025-06-30,C00967,D08,Sylhet,Sylhet,P02,Matir Doctor Pro,FairFarm Website,2,4800,0,9600.0,bKash
ORD01567,2025-06-30,C01254,D05,Dhaka,Gazipur,P02,Matir Doctor Pro,FairFarm Website,1,4800,0,4800.0,bKash
ORD01568,2025-07-01,C00891,D03,Khulna,Jashore,P01,Matir Doctor Lite,Field Dealer Network,2,2500,5,4750.0,bKash
ORD01569,2025-07-01,C00977,D04,Mymensingh,Jamalpur,P02,Matir Doctor Pro,FairFarm Website,1,4800,0,4800.0,Cash on Delivery
ORD01575,2025-07-02,C01272,D03,Khulna,Khulna,P01,Matir Doctor Lite,Field Dealer Network,2,2500,0,5000.0,bKash
ORD01577,2025-07-02,C00728,D01,Rajshahi,Bogura,P01,Matir Doctor Lite,Field Dealer Network,1,2500,0,2500.0,bKash
ORD01576,2025-07-02,C00274,D05,Dhaka,Tangail,P02,Matir Doctor Pro,FairFarm App,1,4800,0,4800.0,Rocket
ORD01574,2025-07-02,C00880,D05,Dhaka,Gazipur,P01,Matir Doctor Lite,Field Dealer Network,1,2500,0,2500.0,Nagad
ORD01573,2025-07-02,C00074,D02,Rangpur,Dinajpur,P01,Matir Doctor Lite,Field Dealer Network,2,2500,0,5000.0,Nagad
ORD01572,2025-07-02,C01148,D06,Barishal,Barishal,P02,Matir Doctor Pro,Field Dealer Network,1,4800,0,4800.0,Cash on Delivery
ORD01571,2025-07-02,C01403,D08,Sylhet,Moulvibazar,P02,Matir Doctor Pro,FairFarm App,1,4800,0,4800.0,bKash
ORD01570,2025-07-02,C01185,D02,Rangpur,Kurigram,P01,Matir Doctor Lite,FairFarm Website,2,2500,0,5000.0,Nagad
ORD01578,2025-07-03,C01160,D06,Barishal,Patuakhali,P01,Matir Doctor Lite,FairFarm App,2,2500,0,5000.0,Cash on Delivery
ORD01579,2025-07-03,C00302,D01,Rajshahi,Rajshahi,P01,Matir Doctor Lite,FairFarm Website,1,2500,0,2500.0,Nagad
ORD01580,2025-07-03,C00219,D07,Chattogram,Comilla,P01,Matir Doctor Lite,FairFarm App,2,2500,0,5000.0,Rocket
ORD01581,2025-07-03,C01272,D03,Khulna,Khulna,P03,Matir Doctor Pro+ (NPK),Field Dealer Network,3,7900,0,23700.0,Cash on Delivery
ORD01582,2025-07-03,C01383,D04,Mymensingh,Netrokona,P02,Matir Doctor Pro,Field Dealer Network,1,4800,0,4800.0,bKash
ORD01583,2025-07-03,C00828,D02,Rangpur,Kurigram,P02,Matir Doctor Pro,FairFarm App,1,4800,0,4800.0,Nagad
ORD01584,2025-07-03,C00197,D05,Dhaka,Gazipur,P01,Matir Doctor Lite,FairFarm App,2,2500,0,5000.0,Rocket
ORD01585,2025-07-03,C00614,D08,Sylhet,Moulvibazar,P01,Matir Doctor Lite,FairFarm App,2,2500,10,4500.0,bKash
ORD01586,2025-07-03,C00946,D02,Rangpur,Rangpur,P02,Matir Doctor Pro,FairFarm App,1,4800,0,4800.0,bKash
ORD01587,2025-07-03,C01007,D07,Chattogram,Feni,P01,Matir Doctor Lite,Facebook Shop,3,2500,0,7500.0,Rocket
ORD01593,2025-07-04,C00108,D02,Rangpur,Kurigram,P02,Matir Doctor Pro,Field Dealer Network,1,4800,0,4800.0,Cash on Delivery
ORD01592,2025-07-04,C00295,D07,Chattogram,Cox's Bazar,P01,Matir Doctor Lite,FairFarm Website,2,2500,0,5000.0,Bank Transfer
ORD01591,2025-07-04,C01336,D07,Chattogram,Cox's Bazar,P01,Matir Doctor Lite,FairFarm App,1,2500,5,2375.0,Cash on Delivery
ORD01589,2025-07-04,C00793,D03,Khulna,Bagerhat,P01,Matir Doctor Lite,FairFarm App,1,2500,10,2250.0,bKash
ORD01588,2025-07-04,C00879,D05,Dhaka,Tangail,P01,Matir Doctor Lite,FairFarm Website,1,2500,0,2500.0,Cash on Delivery
ORD01590,2025-07-04,C00668,D08,Sylhet,Sylhet,P01,Matir Doctor Lite,FairFarm Website,3,2500,0,7500.0,bKash
ORD01594,2025-07-05,C00120,D05,Dhaka,Tangail,P02,Matir Doctor Pro,FairFarm Website,2,4800,0,9600.0,bKash
ORD01595,2025-07-05,C00797,D01,Rajshahi,Bogura,P01,Matir Doctor Lite,FairFarm App,2,2500,0,5000.0,bKash
ORD01596,2025-07-05,C00291,D07,Chattogram,Feni,P01,Matir Doctor Lite,FairFarm Website,2,2500,0,5000.0,bKash
ORD01597,2025-07-05,C00386,D08,Sylhet,Habiganj,P02,Matir Doctor Pro,FairFarm App,1,4800,0,4800.0,bKash
ORD01598,2025-07-05,C01376,D01,Rajshahi,Bogura,P01,Matir Doctor Lite,FairFarm App,3,2500,0,7500.0,bKash
ORD01607,2025-07-06,C01348,D03,Khulna,Satkhira,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,Nagad
ORD01610,2025-07-06,C00779,D06,Barishal,Bhola,P01,Matir Doctor Lite,Field Dealer Network,3,2500,0,7500.0,Cash on Delivery
ORD01609,2025-07-06,C01423,D04,Mymensingh,Mymensingh,P01,Matir Doctor Lite,FairFarm Website,1,2500,0,2500.0,Rocket
ORD01608,2025-07-06,C00190,D02,Rangpur,Dinajpur,P01,Matir Doctor Lite,Facebook Shop,1,2500,0,2500.0,Rocket
ORD01606,2025-07-06,C00812,D01,Rajshahi,Bogura,P02,Matir Doctor Pro,FairFarm Website,2,4800,0,9600.0,bKash
ORD01605,2025-07-06,C01308,D05,Dhaka,Tangail,P01,Matir Doctor Lite,FairFarm App,2,2500,0,5000.0,Bank Transfer
ORD01603,2025-07-06,C00241,D07,Chattogram,Cox's Bazar,P01,Matir Doctor Lite,FairFarm Website,2,2500,0,5000.0,Nagad
ORD01602,2025-07-06,C01349,D03,Khulna,Jashore,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,Cash on Delivery
ORD01601,2025-07-06,C01285,D07,Chattogram,Comilla,P02,Matir Doctor Pro,FairFarm App,1,4800,0,4800.0,Bank Transfer
ORD01600,2025-07-06,C00472,D04,Mymensingh,Mymensingh,P02,Matir Doctor Pro,Facebook Shop,2,4800,0,9600.0,bKash
ORD01599,2025-07-06,C01013,D04,Mymensingh,Mymensingh,P01,Matir Doctor Lite,Field Dealer Network,1,2500,0,2500.0,Cash on Delivery
ORD01604,2025-07-06,C00351,D05,Dhaka,Narayanganj,P02,Matir Doctor Pro,FairFarm App,1,4800,0,4800.0,bKash
ORD01619,2025-07-07,C01066,D08,Sylhet,Sylhet,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,bKash
ORD01618,2025-07-07,C01373,D03,Khulna,Bagerhat,P02,Matir Doctor Pro,Field Dealer Network,3,4800,0,14400.0,Rocket
ORD01617,2025-07-07,C00276,D03,Khulna,Satkhira,P02,Matir Doctor Pro,Field Dealer Network,1,4800,0,4800.0,Bank Transfer
ORD01616,2025-07-07,C00600,D05,Dhaka,Dhaka,P01,Matir Doctor Lite,FairFarm Website,1,2500,0,2500.0,Nagad
ORD01615,2025-07-07,C00571,D03,Khulna,Jashore,P01,Matir Doctor Lite,FairFarm App,2,2500,0,5000.0,Rocket
ORD01614,2025-07-07,C00711,D08,Sylhet,Habiganj,P03,Matir Doctor Pro+ (NPK),Field Dealer Network,2,7900,0,15800.0,bKash
ORD01613,2025-07-07,C01460,D03,Khulna,Satkhira,P03,Matir Doctor Pro+ (NPK),FairFarm App,1,7900,0,7900.0,Cash on Delivery
ORD01612,2025-07-07,C00411,D05,Dhaka,Narayanganj,P01,Matir Doctor Lite,Field Dealer Network,1,2500,0,2500.0,Nagad
ORD01611,2025-07-07,C00912,D07,Chattogram,Feni,P02,Matir Doctor Pro,Field Dealer Network,2,4800,0,9600.0,Nagad
ORD01631,2025-07-08,C00447,D08,Sylhet,Habiganj,P01,Matir Doctor Lite,FairFarm App,2,2500,0,5000.0,Nagad
ORD01630,2025-07-08,C01444,D01,Rajshahi,Natore,P01,Matir Doctor Lite,FairFarm App,1,2500,0,2500.0,bKash
ORD01629,2025-07-08,C00057,D04,Mymensingh,Mymensingh,P01,Matir Doctor Lite,Field Dealer Network,2,2500,0,5000.0,bKash
ORD01628,2025-07-08,C00212,D05,Dhaka,Dhaka,P03,Matir Doctor Pro+ (NPK),Field Dealer Network,1,7900,0,7900.0,Nagad
ORD01627,2025-07-08,C00490,D05,Dhaka,Narayanganj,P01,Matir Doctor Lite,FairFarm App,3,2500,0,7500.0,Cash on Delivery
ORD01626,2025-07-08,C00947,D05,Dhaka,Gazipur,P02,Matir Doctor Pro,Facebook Shop,2,4800,0,9600.0,Bank Transfer
ORD01620,2025-07-08,C00124,D03,Khulna,Khulna,P01,Matir Doctor Lite,Field Dealer Network,1,2500,0,2500.0,Nagad
ORD01624,2025-07-08,C01369,D02,Rangpur,Kurigram,P03,Matir Doctor Pro+ (NPK),FairFarm Website,2,7900,0,15800.0,bKash
ORD01623,2025-07-08,C01002,D04,Mymensingh,Jamalpur,P02,Matir Doctor Pro,FairFarm App,1,4800,0,4800.0,bKash
